order_id,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id
9917290378,6245778,2024-01-05 13:00:28,2024-01-05 13:14:28,2024-01-05 13:34:28,Significantly Delayed,789.13,Cash,39311,4507
208989475,94713625,2023-03-16 11:38:32,2023-03-16 11:50:32,2023-03-16 11:48:32,On Time,2973.06,Cash,2365,5189
7672827556,70589930,2023-07-01 01:43:54,2023-07-01 02:03:54,2023-07-01 02:02:54,On Time,2259.19,Wallet,25541,753
3792912325,39153585,2024-06-03 19:56:50,2024-06-03 20:07:50,2024-06-03 20:04:50,On Time,2026.4,Wallet,82865,774
2478533601,9097480,2024-11-01 14:24:12,2024-11-01 14:39:12,2024-11-01 14:46:12,Slightly Delayed,2241.03,Card,79023,7866
2255745327,58974323,2023-05-01 03:18:08,2023-05-01 03:29:08,2023-05-01 03:25:08,On Time,4140.09,Cash,96569,5523
8612261848,46208150,2024-06-18 20:01:36,2024-06-18 20:12:36,2024-06-18 20:08:36,On Time,1495.6,Wallet,33962,7157
6949810049,87463923,2023-09-25 13:16:55,2023-09-25 13:36:55,2023-09-25 13:35:55,On Time,1778.56,UPI,68356,5878
2399456941,47625855,2024-10-16 06:51:41,2024-10-16 07:04:41,2024-10-16 07:11:41,Slightly Delayed,2306.69,Card,95044,5798
6292969164,45477575,2024-07-09 07:11:40,2024-07-09 07:21:40,2024-07-09 07:34:40,Slightly Delayed,822.63,Wallet,60860,923
2929485756,30979436,2024-10-13 00:37:39,2024-10-13 00:57:39,2024-10-13 01:24:39,Significantly Delayed,946.86,UPI,98387,7719
8757869416,85518832,2024-05-03 03:46:06,2024-05-03 04:05:06,2024-05-03 04:05:06,On Time,3314.13,Cash,89940,8369
2653966619,52428250,2024-07-12 17:07:26,2024-07-12 17:19:26,2024-07-12 17:15:26,On Time,3588.19,Card,20322,2217
336103625,28663279,2024-05-16 19:07:33,2024-05-16 19:22:33,2024-05-16 19:23:33,On Time,3997.03,UPI,53527,3365
3727289407,10225164,2024-06-17 12:19:04,2024-06-17 12:31:04,2024-06-17 12:28:04,On Time,616.45,Wallet,96404,7064
701250513,10240052,2024-09-03 18:54:33,2024-09-03 19:10:33,2024-09-03 19:11:33,On Time,2490.5,Wallet,12426,9775
101816977,26903313,2024-02-20 06:23:43,2024-02-20 06:37:43,2024-02-20 06:41:43,On Time,3486.1,Wallet,74586,949
7838223552,85854265,2023-12-07 13:30:45,2023-12-07 13:46:45,2023-12-07 13:45:45,On Time,1597.81,UPI,32488,6257
4123140013,80759416,2024-11-03 01:29:11,2024-11-03 01:48:11,2024-11-03 01:44:11,On Time,3299.24,UPI,7581,1960
9821008306,49433260,2023-04-05 15:32:16,2023-04-05 15:52:16,2023-04-05 15:48:16,On Time,2532.31,Wallet,9712,6717
5414882934,44223796,2023-12-28 21:01:27,2023-12-28 21:19:27,2023-12-28 21:18:27,On Time,3284.27,Wallet,39970,8444
9257313140,24337950,2024-06-16 14:09:42,2024-06-16 14:29:42,2024-06-16 14:46:42,Significantly Delayed,726.41,Wallet,71919,4762
3857021231,91973128,2023-09-28 19:55:57,2023-09-28 20:06:57,2023-09-28 20:08:57,On Time,3536.94,Wallet,8994,9102
1606381345,31940833,2023-03-22 12:45:37,2023-03-22 12:56:37,2023-03-22 12:51:37,On Time,3635.31,Cash,84799,883
239830094,99627097,2023-08-17 09:02:54,2023-08-17 09:17:54,2023-08-17 09:15:54,On Time,416.65,Cash,64707,451
580582858,59398136,2023-09-11 17:42:04,2023-09-11 17:58:04,2023-09-11 17:57:04,On Time,2313.35,UPI,23439,9063
4191340899,90649019,2023-05-26 01:31:29,2023-05-26 01:44:29,2023-05-26 01:44:29,On Time,3432.55,Card,84191,6785
1013630716,85763665,2024-05-19 06:25:26,2024-05-19 06:39:26,2024-05-19 06:57:26,Significantly Delayed,1090.39,Cash,36890,3534
8220017366,91550885,2023-05-28 08:30:25,2023-05-28 08:46:25,2023-05-28 09:04:25,Significantly Delayed,1908.33,Cash,69432,9156
4353485612,77007315,2024-08-31 13:06:53,2024-08-31 13:25:53,2024-08-31 13:34:53,Slightly Delayed,1938.72,Card,67044,8234
8682172393,97141762,2024-10-15 02:26:39,2024-10-15 02:37:39,2024-10-15 02:42:39,On Time,1178.54,UPI,60531,6703
4085089017,50899600,2024-06-11 22:29:40,2024-06-11 22:42:40,2024-06-11 22:49:40,Slightly Delayed,2626.4,Cash,73060,7341
1287686307,79076101,2024-01-18 17:59:19,2024-01-18 18:09:19,2024-01-18 18:31:19,Significantly Delayed,4331.6,Cash,72260,2468
4425450216,40192266,2023-06-11 17:35:51,2023-06-11 17:53:51,2023-06-11 17:49:51,On Time,3481.37,UPI,11470,5666
7799346570,37947202,2023-10-03 23:56:26,2023-10-04 00:07:26,2023-10-04 00:02:26,On Time,1793.58,Cash,6267,2782
5917975686,37054866,2024-06-04 21:07:32,2024-06-04 21:25:32,2024-06-04 21:26:32,On Time,4269.53,UPI,95635,8877
9588500388,84448310,2024-07-05 10:03:17,2024-07-05 10:16:17,2024-07-05 10:30:17,Slightly Delayed,3251.31,Cash,25906,6277
3963207709,99893898,2024-01-04 20:24:27,2024-01-04 20:37:27,2024-01-04 21:01:27,Significantly Delayed,972.69,Cash,75698,2029
2217466286,9278983,2023-04-08 13:12:35,2023-04-08 13:27:35,2023-04-08 13:50:35,Significantly Delayed,1217.33,Wallet,55729,2962
7130088913,86444757,2023-06-29 14:19:03,2023-06-29 14:35:03,2023-06-29 14:38:03,On Time,3069.34,Card,27018,7855
9064682961,17597449,2024-07-04 13:14:05,2024-07-04 13:31:05,2024-07-04 13:30:05,On Time,3580.75,Cash,74646,1609
6060156146,92404798,2023-05-25 18:55:12,2023-05-25 19:10:12,2023-05-25 19:25:12,Slightly Delayed,2318.9,UPI,43137,1923
3106610673,74762653,2024-06-10 17:56:21,2024-06-10 18:08:21,2024-06-10 18:16:21,Slightly Delayed,3473.22,Cash,39962,1171
442408751,56780331,2023-10-19 17:31:57,2023-10-19 17:42:57,2023-10-19 17:43:57,On Time,3090.37,Wallet,31883,564
353571238,60561655,2024-01-01 15:51:24,2024-01-01 16:06:24,2024-01-01 16:10:24,On Time,1897.21,Wallet,49421,7966
4670530333,42723554,2024-05-30 17:53:58,2024-05-30 18:09:58,2024-05-30 18:06:58,On Time,354.91,Wallet,73412,7862
4961370923,61020,2024-02-04 16:10:26,2024-02-04 16:20:26,2024-02-04 16:25:26,On Time,2560.3,Card,95563,1504
8946821991,31582950,2024-04-29 11:58:27,2024-04-29 12:12:27,2024-04-29 12:12:27,On Time,888.04,Cash,7047,4541
5720622852,66130660,2023-04-16 14:43:16,2023-04-16 15:01:16,2023-04-16 14:59:16,On Time,874.78,Cash,41385,7382
7305353953,42012717,2024-01-04 08:02:14,2024-01-04 08:13:14,2024-01-04 08:41:14,Significantly Delayed,2119.6,Cash,79920,167
1402723627,85006599,2024-05-16 04:45:13,2024-05-16 04:55:13,2024-05-16 05:09:13,Slightly Delayed,2859.77,Wallet,29946,4968
9820620357,243838,2023-12-05 10:13:47,2023-12-05 10:27:47,2023-12-05 10:32:47,On Time,508.0,Card,19268,2638
1930286155,51034600,2024-09-02 20:09:02,2024-09-02 20:26:02,2024-09-02 20:32:02,Slightly Delayed,1176.51,Cash,22959,3413
6759029950,83577942,2023-12-03 12:46:14,2023-12-03 13:02:14,2023-12-03 13:06:14,On Time,2592.56,UPI,27838,1381
9032188284,59427862,2023-08-24 19:32:01,2023-08-24 19:45:01,2023-08-24 19:56:01,Slightly Delayed,1036.64,Wallet,45176,1049
9490161602,28663279,2023-04-26 12:02:47,2023-04-26 12:22:47,2023-04-26 12:17:47,On Time,3143.9,UPI,35300,426
8565257085,33034249,2023-09-24 20:51:44,2023-09-24 21:04:44,2023-09-24 21:00:44,On Time,3634.1,Card,74770,7822
4884845960,34156884,2023-09-05 12:52:44,2023-09-05 13:11:44,2023-09-05 13:07:44,On Time,1478.33,Cash,39010,8710
6181604084,4200802,2023-10-22 04:07:32,2023-10-22 04:25:32,2023-10-22 04:22:32,On Time,858.57,UPI,63800,948
2718508408,20360447,2023-08-04 03:52:55,2023-08-04 04:07:55,2023-08-04 04:22:55,Slightly Delayed,4588.23,UPI,47220,7975
8354866000,80696046,2024-02-15 18:21:22,2024-02-15 18:41:22,2024-02-15 18:49:22,Slightly Delayed,2962.96,Wallet,19057,6964
8025728977,26912171,2024-08-15 15:53:16,2024-08-15 16:10:16,2024-08-15 16:07:16,On Time,2971.34,Card,66000,4973
6531356394,85561151,2023-05-09 14:33:55,2023-05-09 14:46:55,2023-05-09 14:46:55,On Time,3830.42,Card,92872,5835
5489184758,49529811,2024-03-15 15:16:26,2024-03-15 15:36:26,2024-03-15 15:35:26,On Time,4046.84,Card,69415,2935
1377599881,48481702,2024-08-17 10:02:54,2024-08-17 10:15:54,2024-08-17 10:12:54,On Time,3323.75,Card,17690,7803
227162938,28111842,2024-04-18 07:07:08,2024-04-18 07:25:08,2024-04-18 07:23:08,On Time,3716.9,Cash,43553,9199
3449083612,91382237,2023-11-10 12:36:44,2023-11-10 12:49:44,2023-11-10 13:02:44,Slightly Delayed,2046.71,Card,65165,3374
5662514948,30455484,2023-05-20 02:56:48,2023-05-20 03:08:48,2023-05-20 03:03:48,On Time,2918.62,Card,58053,9972
2034571482,86167288,2024-02-20 20:09:09,2024-02-20 20:28:09,2024-02-20 20:43:09,Slightly Delayed,1422.49,Card,86556,8825
348782569,72415263,2023-09-23 08:26:21,2023-09-23 08:45:21,2023-09-23 08:56:21,Slightly Delayed,3781.09,Wallet,88218,2837
8697396531,21282544,2023-10-23 18:35:21,2023-10-23 18:54:21,2023-10-23 18:52:21,On Time,1573.66,Wallet,59371,6234
3538455450,77345018,2024-09-05 21:10:40,2024-09-05 21:29:40,2024-09-05 21:28:40,On Time,2447.04,UPI,63154,8200
7513290139,26285589,2023-05-21 18:41:42,2023-05-21 18:52:42,2023-05-21 18:51:42,On Time,1758.17,Cash,96784,8152
8320461939,83298567,2024-04-17 04:26:13,2024-04-17 04:38:13,2024-04-17 04:34:13,On Time,367.08,Card,63519,9508
8217899522,18465047,2024-10-08 11:33:14,2024-10-08 11:51:14,2024-10-08 11:51:14,On Time,3369.67,Wallet,15587,1604
4217056877,2903620,2024-03-26 19:44:46,2024-03-26 19:54:46,2024-03-26 20:02:46,Slightly Delayed,1670.56,Cash,94995,4477
3684167813,46563355,2024-09-13 08:19:52,2024-09-13 08:33:52,2024-09-13 08:31:52,On Time,1409.35,Cash,82021,3491
5351904164,97411107,2024-08-06 16:09:48,2024-08-06 16:26:48,2024-08-06 16:31:48,On Time,2561.94,Cash,98439,9777
2731829604,46615831,2024-02-12 20:15:18,2024-02-12 20:28:18,2024-02-12 20:25:18,On Time,4047.69,Card,85333,6922
7162485958,75081265,2023-12-06 18:31:13,2023-12-06 18:42:13,2023-12-06 18:42:13,On Time,1996.41,Card,64568,3903
4830502113,89867195,2024-01-26 14:46:09,2024-01-26 15:02:09,2024-01-26 15:01:09,On Time,3494.42,Cash,8022,3428
9797013595,80571942,2024-05-15 23:55:43,2024-05-16 00:14:43,2024-05-16 00:23:43,Slightly Delayed,418.44,Wallet,35734,9003
9487843345,23794330,2024-06-11 06:16:15,2024-06-11 06:35:15,2024-06-11 06:39:15,On Time,1311.48,Cash,82632,957
2148242015,39093069,2023-04-30 23:48:24,2023-05-01 00:04:24,2023-05-01 00:33:24,Significantly Delayed,3239.66,UPI,13676,9904
7465258008,51503088,2023-10-25 21:17:48,2023-10-25 21:34:48,2023-10-25 21:48:48,Slightly Delayed,2017.35,UPI,63335,8965
8875274470,57102800,2024-04-20 16:25:48,2024-04-20 16:38:48,2024-04-20 17:03:48,Significantly Delayed,818.16,Card,54978,8776
7049717910,44410149,2024-05-11 05:44:42,2024-05-11 05:58:42,2024-05-11 05:56:42,On Time,3737.72,Card,10931,795
4829897426,25587553,2023-06-05 00:50:37,2023-06-05 01:10:37,2023-06-05 01:07:37,On Time,1546.87,Cash,93475,9960
3532186218,24456825,2023-08-08 13:57:04,2023-08-08 14:15:04,2023-08-08 14:16:04,On Time,3201.86,Cash,34900,9743
6897674900,79592021,2024-05-13 12:53:01,2024-05-13 13:08:01,2024-05-13 13:05:01,On Time,3980.78,UPI,5998,6680
163895717,61982521,2023-11-02 04:41:21,2023-11-02 05:01:21,2023-11-02 04:58:21,On Time,2751.59,UPI,45284,5871
9857592403,84275450,2023-10-24 11:31:41,2023-10-24 11:51:41,2023-10-24 11:55:41,On Time,4315.44,Wallet,36569,2906
2521197661,13251137,2024-02-20 00:32:46,2024-02-20 00:48:46,2024-02-20 01:05:46,Significantly Delayed,2777.53,Card,49637,6579
488314125,5716817,2023-04-05 18:11:51,2023-04-05 18:28:51,2023-04-05 18:41:51,Slightly Delayed,2359.91,UPI,60702,5927
5073549838,75082508,2024-04-28 08:04:04,2024-04-28 08:15:04,2024-04-28 08:19:04,On Time,1872.31,Wallet,20915,7776
6399568661,82594354,2023-12-17 21:03:56,2023-12-17 21:19:56,2023-12-17 21:18:56,On Time,4593.22,UPI,45002,8509
3672658084,48228547,2024-05-10 13:53:48,2024-05-10 14:07:48,2024-05-10 14:07:48,On Time,895.36,UPI,66143,4598
8273236145,85763665,2024-09-02 15:50:41,2024-09-02 16:06:41,2024-09-02 16:08:41,On Time,1626.93,Card,8874,2392
3411233779,79991320,2024-04-13 23:12:45,2024-04-13 23:22:45,2024-04-13 23:18:45,On Time,1018.02,Cash,33913,694
8024667539,31622158,2024-07-22 05:53:11,2024-07-22 06:12:11,2024-07-22 06:24:11,Slightly Delayed,1682.78,Cash,26395,5740
6112199794,77086539,2024-09-21 20:45:43,2024-09-21 21:00:43,2024-09-21 21:06:43,Slightly Delayed,3227.41,Wallet,75415,4373
9484473160,21456226,2023-04-25 21:30:46,2023-04-25 21:44:46,2023-04-25 21:53:46,Slightly Delayed,1966.28,Card,38707,3546
9729709418,45323391,2023-03-30 05:26:05,2023-03-30 05:38:05,2023-03-30 05:33:05,On Time,2729.56,Cash,43891,1914
7900224799,68692574,2024-07-03 04:57:31,2024-07-03 05:12:31,2024-07-03 05:25:31,Slightly Delayed,4099.05,Cash,45482,6659
1821414490,75632045,2024-10-21 07:33:08,2024-10-21 07:45:08,2024-10-21 07:44:08,On Time,3493.06,Card,55493,1947
5813507399,76019750,2024-04-15 09:01:04,2024-04-15 09:21:04,2024-04-15 09:16:04,On Time,4495.56,UPI,13303,802
3928003125,53636086,2023-12-07 13:30:43,2023-12-07 13:43:43,2023-12-07 13:58:43,Slightly Delayed,1809.81,Wallet,40065,3602
5271866987,10562528,2024-08-27 01:26:03,2024-08-27 01:45:03,2024-08-27 01:43:03,On Time,947.95,Card,15044,5390
9794537731,85869195,2023-05-27 12:57:31,2023-05-27 13:10:31,2023-05-27 13:13:31,On Time,3740.13,Cash,23014,6925
4852718488,71902700,2024-04-29 20:42:44,2024-04-29 20:57:44,2024-04-29 20:56:44,On Time,1364.65,UPI,71839,5444
8300546273,13796199,2023-09-05 10:12:24,2023-09-05 10:27:24,2023-09-05 10:29:24,On Time,1251.92,Wallet,80645,4948
976104194,6061349,2024-05-07 21:56:34,2024-05-07 22:16:34,2024-05-07 22:46:34,Significantly Delayed,3210.73,Card,65001,6775
5373961125,57081917,2024-11-01 03:43:48,2024-11-01 04:01:48,2024-11-01 04:06:48,On Time,1187.0,Card,72609,6896
6056126973,48765625,2024-07-02 22:31:53,2024-07-02 22:45:53,2024-07-02 22:45:53,On Time,1172.69,UPI,84012,1
6352881332,80517784,2024-01-22 23:09:41,2024-01-22 23:20:41,2024-01-22 23:24:41,On Time,3222.29,Cash,21808,6223
1643234106,37691544,2024-09-12 03:52:26,2024-09-12 04:06:26,2024-09-12 04:21:26,Slightly Delayed,1196.7,Wallet,63857,53
8697966993,85869195,2024-03-02 05:46:49,2024-03-02 06:00:49,2024-03-02 06:22:49,Significantly Delayed,3078.59,Card,45795,7724
2276061263,83701325,2024-10-06 16:59:05,2024-10-06 17:12:05,2024-10-06 17:12:05,On Time,837.78,UPI,25181,8344
4045613782,61763552,2023-08-09 08:21:43,2023-08-09 08:36:43,2023-08-09 08:41:43,On Time,2243.07,UPI,29650,5260
2959828441,9987182,2024-03-15 17:59:14,2024-03-15 18:13:14,2024-03-15 18:17:14,On Time,4265.84,Card,80243,2835
3514589876,59620534,2023-10-17 21:03:10,2023-10-17 21:20:10,2023-10-17 21:20:10,On Time,976.55,UPI,24168,3649
9444081952,72576730,2023-11-27 01:02:59,2023-11-27 01:16:59,2023-11-27 01:19:59,On Time,353.53,Card,88637,341
8183959589,26752630,2023-12-16 14:27:59,2023-12-16 14:41:59,2023-12-16 14:45:59,On Time,299.27,Wallet,80408,5349
1712832927,5228136,2024-03-16 02:24:19,2024-03-16 02:36:19,2024-03-16 02:50:19,Slightly Delayed,2657.42,UPI,60377,4993
8162867215,25713335,2024-08-24 15:27:13,2024-08-24 15:45:13,2024-08-24 15:50:13,On Time,1564.84,UPI,53830,6539
4160230443,87889031,2024-04-15 03:56:39,2024-04-15 04:13:39,2024-04-15 04:18:39,On Time,367.08,Card,41222,5768
9787535949,57340963,2023-04-02 13:59:48,2023-04-02 14:17:48,2023-04-02 14:27:48,Slightly Delayed,1488.91,UPI,20817,1249
3423995261,75928073,2023-05-06 21:35:32,2023-05-06 21:50:32,2023-05-06 21:54:32,On Time,1047.55,Wallet,50959,234
1523343168,80862136,2024-07-21 18:56:11,2024-07-21 19:08:11,2024-07-21 19:12:11,On Time,582.87,UPI,41110,689
1948066291,61320989,2024-10-02 21:52:43,2024-10-02 22:12:43,2024-10-02 22:15:43,On Time,225.21,Cash,33207,3337
2021361582,99695529,2024-05-20 13:29:16,2024-05-20 13:48:16,2024-05-20 14:04:16,Significantly Delayed,3475.69,Cash,88680,9754
7491420331,27504517,2024-05-22 03:16:45,2024-05-22 03:30:45,2024-05-22 03:38:45,Slightly Delayed,1567.06,Wallet,81340,1746
994840771,85088479,2023-10-15 22:56:35,2023-10-15 23:11:35,2023-10-15 23:25:35,Slightly Delayed,1819.74,Wallet,22900,7526
6277344634,11202130,2024-07-23 19:18:11,2024-07-23 19:33:11,2024-07-23 19:55:11,Significantly Delayed,3940.47,UPI,98138,8099
4092653338,13604883,2024-04-24 14:11:22,2024-04-24 14:26:22,2024-04-24 14:21:22,On Time,2455.06,UPI,30910,9633
7213712604,49433260,2023-11-17 07:02:37,2023-11-17 07:16:37,2023-11-17 07:12:37,On Time,780.0,Cash,25295,7905
7326709115,22800586,2023-11-26 00:36:32,2023-11-26 00:54:32,2023-11-26 01:01:32,Slightly Delayed,783.96,Card,46549,1365
9419789569,8733344,2024-07-17 10:35:23,2024-07-17 10:53:23,2024-07-17 10:53:23,On Time,3361.63,Wallet,54029,6450
5388191488,74735607,2024-03-31 03:47:25,2024-03-31 04:07:25,2024-03-31 04:19:25,Slightly Delayed,4238.13,Card,38734,6259
9065873433,32635818,2023-10-23 19:10:27,2023-10-23 19:27:27,2023-10-23 19:37:27,Slightly Delayed,2534.9,Cash,61365,4503
4627342297,88843865,2023-08-28 10:50:50,2023-08-28 11:01:50,2023-08-28 11:06:50,On Time,2033.74,UPI,47725,3108
4286971111,469006,2024-05-27 03:23:40,2024-05-27 03:36:40,2024-05-27 03:31:40,On Time,1480.41,Cash,7124,7918
645282074,13265605,2023-05-25 23:45:35,2023-05-25 23:55:35,2023-05-25 23:54:35,On Time,3337.4,Wallet,19843,1491
7260939789,39999278,2023-10-28 13:37:51,2023-10-28 13:55:51,2023-10-28 14:00:51,On Time,5770.21,UPI,13059,3976
1716322448,95873651,2023-09-06 16:10:18,2023-09-06 16:23:18,2023-09-06 16:26:18,On Time,3162.99,Cash,66774,6375
4293959647,820740,2023-10-03 21:16:36,2023-10-03 21:34:36,2023-10-03 21:33:36,On Time,878.07,UPI,72576,8743
3331935300,29095552,2023-06-15 21:38:22,2023-06-15 21:54:22,2023-06-15 21:56:22,On Time,482.06,Wallet,14328,4861
1775389576,15830066,2024-03-10 06:34:09,2024-03-10 06:53:09,2024-03-10 06:52:09,On Time,941.19,Wallet,59128,4879
8194774262,46836361,2024-10-06 06:32:32,2024-10-06 06:52:32,2024-10-06 07:02:32,Slightly Delayed,2879.54,Cash,19069,9203
3615279775,61618079,2023-11-01 18:30:36,2023-11-01 18:41:36,2023-11-01 18:40:36,On Time,2596.72,Wallet,33091,7612
11467999,78267238,2023-04-23 18:37:26,2023-04-23 18:57:26,2023-04-23 19:11:26,Slightly Delayed,3051.19,UPI,1908,5146
3971267196,8536503,2024-01-14 02:35:53,2024-01-14 02:54:53,2024-01-14 02:58:53,On Time,946.86,Card,59116,3756
1584863963,61877649,2024-07-21 18:13:06,2024-07-21 18:31:06,2024-07-21 18:48:06,Significantly Delayed,1176.5,UPI,70947,3470
1557893814,75244116,2024-04-02 12:45:33,2024-04-02 13:01:33,2024-04-02 13:05:33,On Time,3950.09,Wallet,60172,854
8172695964,45323391,2024-07-07 09:17:06,2024-07-07 09:36:06,2024-07-07 09:38:06,On Time,1506.27,Card,52140,9215
7462800868,93127511,2023-10-19 17:27:14,2023-10-19 17:44:14,2023-10-19 18:12:14,Significantly Delayed,382.29,Wallet,39973,8554
5438961669,37245065,2024-09-10 05:20:18,2024-09-10 05:38:18,2024-09-10 05:55:18,Significantly Delayed,354.91,UPI,67068,6819
4904849001,93563435,2023-11-30 05:46:13,2023-11-30 06:00:13,2023-11-30 06:05:13,On Time,5062.63,Wallet,8244,628
4816980820,52613657,2023-03-27 20:30:31,2023-03-27 20:41:31,2023-03-27 20:59:31,Significantly Delayed,4876.13,Card,28954,4128
9004078716,55552600,2023-08-21 08:46:05,2023-08-21 08:57:05,2023-08-21 08:57:05,On Time,2140.11,Card,60691,5712
8350353728,25585013,2024-01-25 08:02:43,2024-01-25 08:18:43,2024-01-25 08:23:43,On Time,2516.08,Cash,73339,7029
1204084245,1342184,2023-09-26 01:28:11,2023-09-26 01:48:11,2023-09-26 02:04:11,Significantly Delayed,2833.97,Card,55802,6947
4142209897,44557943,2023-09-07 20:00:27,2023-09-07 20:15:27,2023-09-07 20:15:27,On Time,1361.67,Card,6857,5307
125551624,14693393,2024-08-12 21:32:30,2024-08-12 21:44:30,2024-08-12 21:44:30,On Time,4082.47,Card,16319,5715
9970545044,22931642,2023-08-08 22:18:41,2023-08-08 22:38:41,2023-08-08 22:43:41,On Time,5453.47,Cash,81093,4371
7976032064,72946405,2024-05-03 15:57:32,2024-05-03 16:16:32,2024-05-03 16:18:32,On Time,1575.92,Wallet,39126,1549
8691567542,41640262,2024-06-27 08:52:11,2024-06-27 09:05:11,2024-06-27 09:10:11,On Time,1173.69,Wallet,87207,7544
3592747590,12755730,2024-04-24 12:09:13,2024-04-24 12:29:13,2024-04-24 12:58:13,Significantly Delayed,4217.22,UPI,92032,5122
7495753437,4758426,2023-06-02 00:26:35,2023-06-02 00:45:35,2023-06-02 00:45:35,On Time,3776.78,Card,20625,278
3965847120,80761521,2023-05-05 14:56:43,2023-05-05 15:09:43,2023-05-05 15:11:43,On Time,459.78,Wallet,60885,9745
9365984533,89704218,2024-06-25 19:46:13,2024-06-25 20:02:13,2024-06-25 19:59:13,On Time,2082.97,Card,40460,4141
2948242102,13189939,2023-10-12 14:54:53,2023-10-12 15:14:53,2023-10-12 15:12:53,On Time,2132.75,Wallet,55456,6394
6161193691,55693909,2023-05-30 13:36:08,2023-05-30 13:55:08,2023-05-30 13:50:08,On Time,1541.92,Cash,22997,3304
5964122835,14006996,2024-03-29 18:12:05,2024-03-29 18:29:05,2024-03-29 18:26:05,On Time,2305.04,UPI,98433,9052
8879377902,61320989,2024-03-09 06:13:43,2024-03-09 06:26:43,2024-03-09 06:21:43,On Time,3034.16,Card,61662,8957
8158068874,64403005,2024-07-25 20:24:13,2024-07-25 20:41:13,2024-07-25 20:55:13,Slightly Delayed,3112.28,Wallet,93613,6736
7039570964,68941950,2024-04-13 03:10:23,2024-04-13 03:30:23,2024-04-13 03:42:23,Slightly Delayed,3196.98,Cash,40041,7625
5482913265,88324928,2024-08-08 15:18:48,2024-08-08 15:30:48,2024-08-08 15:41:48,Slightly Delayed,2486.56,Wallet,84976,2453
1018255782,2219590,2024-09-08 06:11:07,2024-09-08 06:25:07,2024-09-08 06:45:07,Significantly Delayed,2456.07,Card,35907,878
8441505853,48409448,2023-11-10 08:12:55,2023-11-10 08:31:55,2023-11-10 08:33:55,On Time,3876.18,UPI,58002,3614
3850018395,57674875,2023-06-09 20:31:07,2023-06-09 20:45:07,2023-06-09 21:00:07,Slightly Delayed,1228.6,Wallet,42851,9857
4884197611,28173165,2023-04-19 19:07:09,2023-04-19 19:23:09,2023-04-19 19:48:09,Significantly Delayed,2037.05,Wallet,4714,9213
5321849748,84468124,2024-03-01 00:19:24,2024-03-01 00:33:24,2024-03-01 00:28:24,On Time,1745.29,Cash,43163,4938
9808738347,7728406,2024-03-28 23:36:11,2024-03-28 23:53:11,2024-03-28 23:50:11,On Time,2800.78,Wallet,81334,594
8727249149,35826539,2023-06-27 00:24:22,2023-06-27 00:38:22,2023-06-27 00:35:22,On Time,4510.56,UPI,16796,4817
2772154780,50899600,2024-07-18 14:39:59,2024-07-18 14:52:59,2024-07-18 14:51:59,On Time,370.81,Card,74237,8242
9128056381,98691989,2024-06-10 07:16:02,2024-06-10 07:32:02,2024-06-10 07:32:02,On Time,475.78,Wallet,95005,6043
4461463308,81352781,2023-06-16 08:01:25,2023-06-16 08:11:25,2023-06-16 08:11:25,On Time,2638.38,Card,43141,6645
5636483988,34095555,2024-01-29 17:42:04,2024-01-29 17:52:04,2024-01-29 17:51:04,On Time,4151.57,UPI,73517,7888
1532065529,75464725,2023-12-07 06:28:36,2023-12-07 06:43:36,2023-12-07 06:45:36,On Time,2175.43,UPI,1354,5936
9933994647,83304571,2024-02-27 06:30:56,2024-02-27 06:50:56,2024-02-27 06:51:56,On Time,852.02,Cash,46871,7030
4823026749,34835738,2024-08-08 15:42:46,2024-08-08 16:02:46,2024-08-08 15:58:46,On Time,3211.3,Card,97537,7018
7453442245,77869660,2024-09-08 06:29:25,2024-09-08 06:47:25,2024-09-08 06:50:25,On Time,4894.89,UPI,69200,5653
6519941559,29902416,2024-05-10 19:43:01,2024-05-10 19:57:01,2024-05-10 19:57:01,On Time,545.49,Cash,88898,1146
3798769654,75913572,2024-09-28 12:27:14,2024-09-28 12:42:14,2024-09-28 12:38:14,On Time,371.29,Cash,96996,3873
5034289521,21201299,2024-05-15 13:00:17,2024-05-15 13:19:17,2024-05-15 13:17:17,On Time,1415.21,UPI,98165,570
6971088688,11389698,2023-07-18 10:53:19,2023-07-18 11:05:19,2023-07-18 11:14:19,Slightly Delayed,2593.22,Card,33387,4240
5650184107,19771128,2023-06-21 08:14:44,2023-06-21 08:32:44,2023-06-21 08:32:44,On Time,3041.96,UPI,60066,4622
5770410311,20956158,2023-12-31 10:23:35,2023-12-31 10:33:35,2023-12-31 10:31:35,On Time,4814.59,Cash,96121,8259
274530126,35278126,2023-04-08 21:52:31,2023-04-08 22:12:31,2023-04-08 22:34:31,Significantly Delayed,1841.66,Cash,35596,6058
4819831152,66886852,2024-09-22 19:35:16,2024-09-22 19:55:16,2024-09-22 19:59:16,On Time,1757.75,Cash,97045,3661
6977688323,56780331,2023-06-07 22:05:08,2023-06-07 22:22:08,2023-06-07 22:27:08,On Time,3343.61,Card,77691,3480
2035952734,63360864,2023-04-17 19:19:33,2023-04-17 19:38:33,2023-04-17 19:37:33,On Time,1906.85,UPI,1616,8633
3665334102,51476157,2024-11-04 01:16:31,2024-11-04 01:28:31,2024-11-04 01:34:31,Slightly Delayed,5578.4,Wallet,6292,1380
